smooth,raw,prob,normit,gombit,base2,base10,smooth_obj,raw_obj,prob_obj,normit_obj,gombit_obj,base2_obj,base10_obj,img_freq,instance_freq
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
10.856815144337697,10.262262789314896,10.262227862138056,3.9767854564612715,10.262245325778123,14.805315634443943,4.456844101240533,13.351555871265871,12.757019538365675,12.757016656342726,4.534864873512504,12.75701809736317,18.404488824523774,5.540303191044182,2,2
8.400079371516394,7.429049445258681,7.428455517281189,3.241864838854549,7.428752495967939,10.717852793193604,3.226395179862259,10.275780890038343,9.291283635565948,9.29119140671151,3.7394147276817975,9.291237521493349,13.404488824523773,4.035153212724276,34,64
6.594135267296382,5.59882369520283,5.595114608948373,2.6780854678737485,5.596969725297245,8.077395179880742,2.4315382359757627,8.259852754080834,7.261902595843031,7.26120057790914,3.193921421471395,7.2615516074105555,10.476710862441431,3.153804225493529,212,487
4.996028920871831,3.9969615765771866,3.978419352968967,2.088611064528974,3.9877047903177143,5.76639664515164,1.7358583570867938,6.859821214331415,5.860325206742964,5.857470820265382,2.764521605878665,5.858898352984254,8.454662113764662,2.5451068994470023,1052,1978
7.3910792415379705,6.4015330782743005,6.39987268866265,2.9366275070123056,6.400702998339056,9.235460026112994,2.7801504916156663,9.855048309799392,8.865199240255048,8.865058011361688,3.6308970460285255,8.865128626639411,12.789778980408565,3.850107111015668,95,98
8.659590567001477,7.69731343185336,7.696859283373938,3.3175548803659836,7.697086366207517,11.10487591630285,3.342900748933696,8.994847044576279,7.9991282653599205,7.998792453791731,3.400954361007315,7.998960364274577,11.540302679869493,3.473977265682144,26,233
9.557532160207437,8.652824876880796,8.652650228796242,3.575719736735949,8.652737554109615,12.48338753955658,3.7578740969045143,11.885218802472444,10.96526006913762,10.96524277687533,4.140968633839097,10.965251423021137,15.819526323802616,4.762151940660538,10,12
8.77737360265786,7.8199157539456925,7.819514017741238,3.351651390860352,7.819714892568118,11.281753678386929,3.3961462608869213,7.988699983580263,6.990262264548086,6.989341035341242,3.114653669017774,6.989801685305574,10.084816703576779,3.035832328549763,23,639
9.316370103390549,8.390460612413305,8.390233563954949,3.5064976946188198,8.390347090331923,12.10487591630285,3.6439307445976774,11.74211795883177,10.811109389310362,10.811089214975286,4.105476311694543,10.811099302157398,15.597133902466169,4.695205151029925,13,14
9.65284234001176,8.758185392538623,8.758028210635175,3.603187091620153,8.758106802616432,12.63539063300163,3.803631587465189,11.885218802472444,10.96526006913762,10.96524277687533,4.140968633839097,10.965251423021137,15.819526323802616,4.762151940660538,9,12
8.910904995282383,7.959677696320851,7.95932836964446,3.3901549307492846,7.959503038067066,11.48338753955658,3.456844101240533,11.016180955448835,10.048969337263465,10.048926106047062,3.9257482034327142,10.048947721734054,14.497598228915255,4.364211931988501,20,30
6.513009722484013,5.517330660951647,5.513306017736541,2.6506749809433527,5.515319014250365,7.959825583499567,2.3961462608869213,8.358858277856282,7.361121843478775,7.3604861563278705,3.222455224106002,7.360804016740808,10.619853978966253,3.1968945972403247,230,441
5.571920798121801,4.573593952468744,4.563219523176462,2.3144764602300003,4.5684112223512106,6.5983013142664095,1.9862866160232588,5.217479384294037,4.217575738014618,4.202731788609756,2.177159858254856,4.210162944246746,6.0846756018073,1.8316698700287837,591,10225
10.345989520571706,9.56911560875495,9.569045753181321,3.808687712618939,9.56908068117069,13.805315634443943,4.155814105576551,12.504258010878667,11.658407249697566,11.658398603603798,4.297261534866899,11.658402926649579,16.819526323802616,5.063181936324519,4,6
10.856815144337697,10.262262789314896,10.262227862138056,3.9767854564612715,10.262245325778123,14.805315634443943,4.456844101240533,12.84073024749988,12.06387235780573,12.063866593751525,4.3863270416532965,12.063869475788636,17.404488824523774,5.239273195380201,2,4
